uuid,name,superClass,interfaces,isInterface,hasSuperClass,hasInterfaces,fields
42f9a42f-15e3-4c97-9bfa-cf11d85b1c27,java.util.regex.Pattern,,java.io.Serializable,false,false,true,"[""localCount"",""128"",""int""]|[""hasSupplementary"",""130"",""boolean""]|[""compiled"",""194"",""boolean""]|[""lastAccept"",""8"",""java.util.regex.Pattern$Node""]|[""POSSESSIVE"",""24"",""int""]|[""MULTILINE"",""25"",""int""]|[""flags"",""2"",""int""]|[""LITERAL"",""25"",""int""]|[""lookbehindEnd"",""8"",""java.util.regex.Pattern$Node""]|[""matchRoot"",""128"",""java.util.regex.Pattern$Node""]|[""cursor"",""130"",""int""]|[""normalizedPattern"",""130"",""java.lang.String""]|[""MAX_REPS"",""24"",""int""]|[""GREEDY"",""24"",""int""]|[""DOTALL"",""25"",""int""]|[""root"",""128"",""java.util.regex.Pattern$Node""]|[""COMMENTS"",""25"",""int""]|[""CASE_INSENSITIVE"",""25"",""int""]|[""LAZY"",""24"",""int""]|[""groupNodes"",""128"",""java.util.regex.Pattern$GroupHead[]""]|[""$assertionsDisabled"",""4120"",""boolean""]|[""pattern"",""2"",""java.lang.String""]|[""UNIX_LINES"",""25"",""int""]|[""UNICODE_CHARACTER_CLASS"",""25"",""int""]|[""patternLength"",""130"",""int""]|[""temp"",""130"",""int[]""]|[""CANON_EQ"",""25"",""int""]|[""serialVersionUID"",""26"",""long""]|[""INDEPENDENT"",""24"",""int""]|[""accept"",""8"",""java.util.regex.Pattern$Node""]|[""capturingGroupCount"",""128"",""int""]|[""buffer"",""128"",""int[]""]|[""UNICODE_CASE"",""25"",""int""]|[""namedGroups"",""192"",""java.util.Map""]"
5f751067-e08d-4aef-931a-b593449052fd,sun.util.locale.LocaleExtensions,,,false,false,false,"[""extensionMap"",""18"",""java.util.Map""]|[""CALENDAR_JAPANESE"",""25"",""sun.util.locale.LocaleExtensions""]|[""$assertionsDisabled"",""4120"",""boolean""]|[""id"",""18"",""java.lang.String""]|[""NUMBER_THAI"",""25"",""sun.util.locale.LocaleExtensions""]"
48029e7f-4082-47ac-a996-fe12d927ddf7,sun.misc.URLClassPath,,,false,false,false,"[""DISABLE_JAR_CHECKING"",""26"",""boolean""]|[""DISABLE_CP_URL_CHECK"",""26"",""boolean""]|[""USER_AGENT_JAVA_VERSION"",""24"",""java.lang.String""]|[""DEBUG"",""26"",""boolean""]|[""closed"",""2"",""boolean""]|[""lookupCacheURLs"",""2"",""java.net.URL[]""]|[""DEBUG_LOOKUP_CACHE"",""26"",""boolean""]|[""urls"",""0"",""java.util.Stack""]|[""lmap"",""0"",""java.util.HashMap""]|[""lookupCacheEnabled"",""74"",""boolean""]|[""DISABLE_ACC_CHECKING"",""26"",""boolean""]|[""loaders"",""0"",""java.util.ArrayList""]|[""jarHandler"",""2"",""java.net.URLStreamHandler""]|[""acc"",""18"",""java.security.AccessControlContext""]|[""lookupCacheLoader"",""2"",""java.lang.ClassLoader""]|[""JAVA_VERSION"",""24"",""java.lang.String""]|[""DEBUG_CP_URL_CHECK"",""26"",""boolean""]|[""path"",""2"",""java.util.ArrayList""]"
b090b747-4fe5-4d99-bf07-6bb6d1989556,java.io.ObjectStreamClass,,java.io.Serializable,false,false,true,"[""domains"",""2"",""java.security.ProtectionDomain[]""]|[""fields"",""2"",""java.io.ObjectStreamField[]""]|[""name"",""2"",""java.lang.String""]|[""serializable"",""2"",""boolean""]|[""readObjectMethod"",""2"",""java.lang.reflect.Method""]|[""hasWriteObjectData"",""2"",""boolean""]|[""writeObjectMethod"",""2"",""java.lang.reflect.Method""]|[""isEnum"",""2"",""boolean""]|[""cons"",""2"",""java.lang.reflect.Constructor""]|[""readObjectNoDataMethod"",""2"",""java.lang.reflect.Method""]|[""externalizable"",""2"",""boolean""]|[""superDesc"",""2"",""java.io.ObjectStreamClass""]|[""fieldRefl"",""2"",""java.io.ObjectStreamClass$FieldReflector""]|[""$assertionsDisabled"",""4120"",""boolean""]|[""reflFactory"",""26"",""sun.reflect.ReflectionFactory""]|[""defaultSerializeEx"",""2"",""java.io.ObjectStreamClass$ExceptionInfo""]|[""initialized"",""2"",""boolean""]|[""cl"",""2"",""java.lang.Class""]|[""NO_FIELDS"",""25"",""java.io.ObjectStreamField[]""]|[""deserializeEx"",""2"",""java.io.ObjectStreamClass$ExceptionInfo""]|[""numObjFields"",""2"",""int""]|[""resolveEx"",""2"",""java.lang.ClassNotFoundException""]|[""readResolveMethod"",""2"",""java.lang.reflect.Method""]|[""serialPersistentFields"",""26"",""java.io.ObjectStreamField[]""]|[""disableSerialConstructorChecks"",""10"",""boolean""]|[""suid"",""66"",""java.lang.Long""]|[""isProxy"",""2"",""boolean""]|[""localDesc"",""2"",""java.io.ObjectStreamClass""]|[""hasBlockExternalData"",""2"",""boolean""]|[""serializeEx"",""2"",""java.io.ObjectStreamClass$ExceptionInfo""]|[""dataLayout"",""66"",""java.io.ObjectStreamClass$ClassDataSlot[]""]|[""writeReplaceMethod"",""2"",""java.lang.reflect.Method""]|[""serialVersionUID"",""26"",""long""]|[""primDataSize"",""2"",""int""]"
3a890827-4ba7-4843-b885-d63c98a02da3,sun.reflect.annotation.AnnotationInvocationHandler$1,,java.security.PrivilegedAction,false,false,true,"[""this$0"",""4112"",""sun.reflect.annotation.AnnotationInvocationHandler""]"
767912c3-1674-48be-8025-4a26c8195962,sun.security.provider.NativePRNG$Variant,java.lang.Enum,,false,true,false,"[""$VALUES"",""4122"",""sun.security.provider.NativePRNG$Variant[]""]|[""MIXED"",""16409"",""sun.security.provider.NativePRNG$Variant""]|[""BLOCKING"",""16409"",""sun.security.provider.NativePRNG$Variant""]|[""NONBLOCKING"",""16409"",""sun.security.provider.NativePRNG$Variant""]"
b773b1c5-3952-4999-8479-e250c8d0edf1,java.util.concurrent.ForkJoinPool$InnocuousForkJoinWorkerThreadFactory,,java.util.concurrent.ForkJoinPool$ForkJoinWorkerThreadFactory,false,false,true,"[""innocuousAcc"",""26"",""java.security.AccessControlContext""]"
a25758d7-4d68-4141-9d59-56a47490c520,sun.util.locale.LanguageTag,,,false,false,false,"[""variants"",""2"",""java.util.List""]|[""GRANDFATHERED"",""26"",""java.util.Map""]|[""extlangs"",""2"",""java.util.List""]|[""PRIVATEUSE"",""25"",""java.lang.String""]|[""SEP"",""25"",""java.lang.String""]|[""UNDETERMINED"",""25"",""java.lang.String""]|[""extensions"",""2"",""java.util.List""]|[""region"",""2"",""java.lang.String""]|[""privateuse"",""2"",""java.lang.String""]|[""PRIVUSE_VARIANT_PREFIX"",""25"",""java.lang.String""]|[""script"",""2"",""java.lang.String""]|[""language"",""2"",""java.lang.String""]"
7647ebce-2637-4366-993c-201297a896d1,java.io.FilePermission$1,,java.security.PrivilegedAction,false,false,true,"[""this$0"",""4112"",""java.io.FilePermission""]"
026619d3-7ecf-4a26-84f6-106e1ca50174,java.util.regex.Pattern$Bound,java.util.regex.Pattern$Node,,false,true,false,"[""NONE"",""8"",""int""]|[""RIGHT"",""8"",""int""]|[""type"",""0"",""int""]|[""useUWORD"",""0"",""boolean""]|[""LEFT"",""8"",""int""]|[""BOTH"",""8"",""int""]"
5218c5b2-ada0-41d3-aa4a-2edc78ccaada,java.nio.channels.spi.AbstractInterruptibleChannel$1,,sun.nio.ch.Interruptible,false,false,true,"[""this$0"",""4112"",""java.nio.channels.spi.AbstractInterruptibleChannel""]"
414eea81-9f21-4fab-8bae-f64e97adac88,java.util.ArrayPrefixHelpers$CumulateTask,java.util.concurrent.CountedCompleter,,false,true,false,"[""lo"",""16"",""int""]|[""origin"",""16"",""int""]|[""function"",""16"",""java.util.function.BinaryOperator""]|[""in"",""0"",""java.lang.Object""]|[""hi"",""16"",""int""]|[""threshold"",""16"",""int""]|[""out"",""0"",""java.lang.Object""]|[""right"",""0"",""java.util.ArrayPrefixHelpers$CumulateTask""]|[""array"",""16"",""java.lang.Object[]""]|[""fence"",""16"",""int""]|[""left"",""0"",""java.util.ArrayPrefixHelpers$CumulateTask""]"
8d7054ac-2da2-4ca4-9889-daacab25c82f,sun.reflect.generics.tree.SimpleClassTypeSignature,,sun.reflect.generics.tree.FieldTypeSignature,false,false,true,"[""typeArgs"",""18"",""sun.reflect.generics.tree.TypeArgument[]""]|[""name"",""18"",""java.lang.String""]|[""dollar"",""18"",""boolean""]"
6eff461a-638d-4c0c-841e-2e356c04d26d,java.util.LongSummaryStatistics,,java.util.function.LongConsumer|java.util.function.IntConsumer,false,false,true,"[""count"",""2"",""long""]|[""min"",""2"",""long""]|[""max"",""2"",""long""]|[""sum"",""2"",""long""]"
6a2feb0d-8cde-45eb-98e9-505003a3dd6c,java.util.regex.Pattern$SliceIS,java.util.regex.Pattern$SliceNode,,false,true,false,
a674e96f-cd0b-4aae-bb4f-f0c6f9a88483,sun.misc.FDBigInteger,,,false,false,false,"[""POW_5_CACHE"",""26"",""sun.misc.FDBigInteger[]""]|[""$assertionsDisabled"",""4120"",""boolean""]|[""LONG_5_POW"",""24"",""long[]""]|[""offset"",""2"",""int""]|[""LONG_MASK"",""26"",""long""]|[""MAX_FIVE_POW"",""26"",""int""]|[""ZERO"",""25"",""sun.misc.FDBigInteger""]|[""data"",""2"",""int[]""]|[""nWords"",""2"",""int""]|[""isImmutable"",""2"",""boolean""]|[""SMALL_5_POW"",""24"",""int[]""]"
80ab5aa3-2ca7-4f26-b410-954baa9494f9,java.security.KeyStore$Builder$1,java.security.KeyStore$Builder,,false,true,false,"[""val$protectionParameter"",""4112"",""java.security.KeyStore$ProtectionParameter""]|[""val$keyStore"",""4112"",""java.security.KeyStore""]|[""getCalled"",""66"",""boolean""]"
6452b760-c218-4b1c-a8c5-9a5ef7364311,java.time.chrono.ChronoZonedDateTimeImpl$1,,,false,false,false,"[""$SwitchMap$java$time$temporal$ChronoField"",""4120"",""int[]""]"
89872f0d-21bf-4571-b4e1-7c657c8d2e3d,java.security.KeyStore$Builder$2,java.security.KeyStore$Builder,,false,true,false,"[""action"",""18"",""java.security.PrivilegedExceptionAction""]|[""val$protection"",""4112"",""java.security.KeyStore$ProtectionParameter""]|[""oldException"",""2"",""java.io.IOException""]|[""val$provider"",""4112"",""java.security.Provider""]|[""val$type"",""4112"",""java.lang.String""]|[""getCalled"",""66"",""boolean""]|[""val$context"",""4112"",""java.security.AccessControlContext""]"
2504d60d-ddc5-42c0-b5ad-629a30a77a47,sun.nio.ch.Groupable,,,true,false,false,
b5baacdd-8666-4eb6-b160-ba232c7fd794,sun.net.ProgressSource$State,java.lang.Enum,,false,true,false,"[""CONNECTED"",""16409"",""sun.net.ProgressSource$State""]|[""$VALUES"",""4122"",""sun.net.ProgressSource$State[]""]|[""DELETE"",""16409"",""sun.net.ProgressSource$State""]|[""NEW"",""16409"",""sun.net.ProgressSource$State""]|[""UPDATE"",""16409"",""sun.net.ProgressSource$State""]"
1a4a34fd-b03d-4a00-b5f2-2d3817eaa4bb,sun.security.pkcs.ContentInfo,,,false,false,false,"[""data"",""10"",""int[]""]|[""PKCS7_OID"",""9"",""sun.security.util.ObjectIdentifier""]|[""ENVELOPED_DATA_OID"",""9"",""sun.security.util.ObjectIdentifier""]|[""TIMESTAMP_TOKEN_INFO_OID"",""9"",""sun.security.util.ObjectIdentifier""]|[""content"",""0"",""sun.security.util.DerValue""]|[""sedata"",""10"",""int[]""]|[""NETSCAPE_CERT_SEQUENCE_OID"",""9"",""sun.security.util.ObjectIdentifier""]|[""ddata"",""10"",""int[]""]|[""tstInfo"",""10"",""int[]""]|[""DIGESTED_DATA_OID"",""9"",""sun.security.util.ObjectIdentifier""]|[""ENCRYPTED_DATA_OID"",""9"",""sun.security.util.ObjectIdentifier""]|[""edata"",""10"",""int[]""]|[""contentType"",""0"",""sun.security.util.ObjectIdentifier""]|[""OLD_SIGNED_DATA_OID"",""9"",""sun.security.util.ObjectIdentifier""]|[""pkcs7"",""10"",""int[]""]|[""OLD_DATA_OID"",""9"",""sun.security.util.ObjectIdentifier""]|[""nsdata"",""10"",""int[]""]|[""OLD_SDATA"",""26"",""int[]""]|[""SIGNED_AND_ENVELOPED_DATA_OID"",""9"",""sun.security.util.ObjectIdentifier""]|[""crdata"",""10"",""int[]""]|[""sdata"",""10"",""int[]""]|[""OLD_DATA"",""26"",""int[]""]|[""SIGNED_DATA_OID"",""9"",""sun.security.util.ObjectIdentifier""]|[""DATA_OID"",""9"",""sun.security.util.ObjectIdentifier""]"
a44834ce-05dc-4d36-bbff-de3e2bb0b95e,java.util.zip.ZipFile$ZipFileInflaterInputStream,java.util.zip.InflaterInputStream,,false,true,false,"[""zfin"",""18"",""java.util.zip.ZipFile$ZipFileInputStream""]|[""this$0"",""4112"",""java.util.zip.ZipFile""]|[""closeRequested"",""66"",""boolean""]|[""eof"",""2"",""boolean""]"
f08405bd-5e54-46c6-85e7-386d33fc3b2e,java.lang.SecurityManager,,,false,false,false,"[""inCheck"",""131076"",""boolean""]|[""initialized"",""2"",""boolean""]|[""rootGroup"",""10"",""java.lang.ThreadGroup""]|[""packageDefinition"",""10"",""java.lang.String[]""]|[""packageDefinitionLock"",""26"",""java.lang.Object""]|[""packageAccessValid"",""10"",""boolean""]|[""packageAccess"",""10"",""java.lang.String[]""]|[""packageAccessLock"",""26"",""java.lang.Object""]|[""packageDefinitionValid"",""10"",""boolean""]"
821425ed-d3e0-42e5-8df7-280be1d6ff2b,java.util.stream.ReduceOps$10,java.util.stream.ReduceOps$ReduceOp,,false,true,false,"[""val$combiner"",""4112"",""java.util.function.BinaryOperator""]|[""val$supplier"",""4112"",""java.util.function.Supplier""]|[""val$accumulator"",""4112"",""java.util.function.ObjLongConsumer""]"
6d2a0abc-235b-4f17-8c67-dfb3065f85b2,java.util.stream.ReduceOps$11,java.util.stream.ReduceOps$ReduceOp,,false,true,false,"[""val$identity"",""4112"",""double""]|[""val$operator"",""4112"",""java.util.function.DoubleBinaryOperator""]"
245fc444-bb7e-433e-aeec-b9764ebf0b76,java.net.NetworkInterface$1checkedAddresses,,java.util.Enumeration,false,false,true,"[""count"",""2"",""int""]|[""local_addrs"",""2"",""java.net.InetAddress[]""]|[""i"",""2"",""int""]|[""this$0"",""4112"",""java.net.NetworkInterface""]"
6e7d2554-2a62-44da-81ea-d041f6bb1ce1,java.util.stream.ReduceOps$12,java.util.stream.ReduceOps$ReduceOp,,false,true,false,"[""val$operator"",""4112"",""java.util.function.DoubleBinaryOperator""]"
43f31c4c-619b-4cd0-9b56-c4184ba4043c,java.time.chrono.JapaneseChronology,java.time.chrono.AbstractChronology,java.io.Serializable,false,true,true,"[""LOCALE"",""24"",""java.util.Locale""]|[""INSTANCE"",""25"",""java.time.chrono.JapaneseChronology""]|[""serialVersionUID"",""26"",""long""]|[""JCAL"",""24"",""sun.util.calendar.LocalGregorianCalendar""]"
b1807c36-8f46-4281-9de4-8fc448168499,sun.misc.ProxyGenerator$MethodInfo,,,false,false,false,"[""maxStack"",""1"",""short""]|[""this$0"",""4112"",""sun.misc.ProxyGenerator""]|[""descriptor"",""1"",""java.lang.String""]|[""maxLocals"",""1"",""short""]|[""code"",""1"",""java.io.ByteArrayOutputStream""]|[""declaredExceptions"",""1"",""short[]""]|[""accessFlags"",""1"",""int""]|[""name"",""1"",""java.lang.String""]|[""exceptionTable"",""1"",""java.util.List""]"
bcaa187a-6619-4442-afaf-e6068291911a,sun.security.x509.CertificateAlgorithmId,,sun.security.x509.CertAttrSet,false,false,true,"[""IDENT"",""25"",""java.lang.String""]|[""NAME"",""25"",""java.lang.String""]|[""algId"",""2"",""sun.security.x509.AlgorithmId""]|[""ALGORITHM"",""25"",""java.lang.String""]"
cd137e29-b887-4257-b2ab-0dbecd05dd3c,java.lang.ClassValue,,,false,false,false,"[""CRITICAL_SECTION"",""26"",""java.lang.Object""]|[""HASH_MASK"",""24"",""int""]|[""identity"",""16"",""java.lang.ClassValue$Identity""]|[""nextHashCode"",""26"",""java.util.concurrent.atomic.AtomicInteger""]|[""HASH_INCREMENT"",""26"",""int""]|[""EMPTY_CACHE"",""26"",""java.lang.ClassValue$Entry[]""]|[""hashCodeForCache"",""16"",""int""]|[""version"",""66"",""java.lang.ClassValue$Version""]"
bbb73efe-9980-4baa-bae6-fa7ed02d2d66,sun.net.www.protocol.jar.URLJarFile$URLJarFileEntry,java.util.jar.JarEntry,,false,true,false,"[""je"",""2"",""java.util.jar.JarEntry""]|[""this$0"",""4112"",""sun.net.www.protocol.jar.URLJarFile""]"
73cc1f6b-ea56-4355-ab21-d4d90d6d95a5,java.util.stream.ReduceOps$13,java.util.stream.ReduceOps$ReduceOp,,false,true,false,"[""val$combiner"",""4112"",""java.util.function.BinaryOperator""]|[""val$supplier"",""4112"",""java.util.function.Supplier""]|[""val$accumulator"",""4112"",""java.util.function.ObjDoubleConsumer""]"
63e15c08-b08f-4bb9-aee6-33b16880eff3,sun.security.util.MemoryCache$CacheEntry,,,true,false,false,
9d7990a1-b075-4088-92ee-a5de5407b632,java.io.InputStream,,java.io.Closeable,false,false,true,"[""MAX_SKIP_BUFFER_SIZE"",""26"",""int""]"
6196444e-9c1f-4702-9893-15e8a214d96e,java.io.SerialCallbackContext,,,false,false,false,"[""desc"",""18"",""java.io.ObjectStreamClass""]|[""obj"",""18"",""java.lang.Object""]|[""thread"",""2"",""java.lang.Thread""]"
b8569e8b-e058-409d-a63b-7ab24b579d18,sun.nio.fs.UnixNativeDispatcher$1,,java.security.PrivilegedAction,false,false,true,
5dc08d1d-03f3-423c-92e5-27e080a7dd8f,sun.text.normalizer.ICUBinary,,,false,false,false,"[""MAGIC2"",""26"",""byte""]|[""BIG_ENDIAN_"",""26"",""byte""]|[""HEADER_AUTHENTICATION_FAILED_"",""26"",""java.lang.String""]|[""MAGIC1"",""26"",""byte""]|[""MAGIC_NUMBER_AUTHENTICATION_FAILED_"",""26"",""java.lang.String""]|[""CHAR_SIZE_"",""26"",""byte""]|[""CHAR_SET_"",""26"",""byte""]"
9ca4cfbc-553c-4ff6-8f72-36bed6082041,sun.text.normalizer.Trie$1,,,false,false,false,
9d4314c5-9095-425f-8ff4-206283ec4183,java.lang.CharacterName$1,,java.security.PrivilegedAction,false,false,true,
93f6e80a-2b3b-4716-86b7-942bec20d0b2,sun.text.normalizer.UnicodeSet$VersionFilter,,sun.text.normalizer.UnicodeSet$Filter,false,false,true,"[""version"",""0"",""sun.text.normalizer.VersionInfo""]"
f00385e9-7e53-47c3-bdde-e8900f0feeeb,sun.security.x509.CRLDistributionPointsExtension,sun.security.x509.Extension,sun.security.x509.CertAttrSet,false,true,true,"[""IDENT"",""25"",""java.lang.String""]|[""extensionName"",""2"",""java.lang.String""]|[""NAME"",""25"",""java.lang.String""]|[""distributionPoints"",""2"",""java.util.List""]|[""POINTS"",""25"",""java.lang.String""]"
90c5981e-21f9-4893-9f7c-0019b3d2a8cd,java.util.function.DoubleConsumer,,,true,false,false,
d9d4cb3c-1c2e-463a-b1e1-788f663f4125,java.net.HttpCookie$CookieAttributeAssignor,,,true,false,false,
964e30a4-514d-4faa-859d-5c1b39a7821c,sun.net.InetAddressCachePolicy,,,false,false,false,"[""FOREVER"",""25"",""int""]|[""cachePolicy"",""10"",""int""]|[""propertySet"",""10"",""boolean""]|[""propertyNegativeSet"",""10"",""boolean""]|[""negativeCachePolicy"",""10"",""int""]|[""negativeCachePolicyProp"",""26"",""java.lang.String""]|[""NEVER"",""25"",""int""]|[""negativeCachePolicyPropFallback"",""26"",""java.lang.String""]|[""cachePolicyProp"",""26"",""java.lang.String""]|[""cachePolicyPropFallback"",""26"",""java.lang.String""]|[""DEFAULT_POSITIVE"",""25"",""int""]"
350d754d-5707-42c5-b5f6-a5ec768345be,java.security.GeneralSecurityException,java.lang.Exception,,false,true,false,"[""serialVersionUID"",""26"",""long""]"
c03b0e84-0427-44c5-88ba-f259362ad9ec,java.util.concurrent.CountedCompleter,java.util.concurrent.ForkJoinTask,,false,true,false,"[""completer"",""16"",""java.util.concurrent.CountedCompleter""]|[""pending"",""64"",""int""]|[""U"",""26"",""sun.misc.Unsafe""]|[""PENDING"",""26"",""long""]|[""serialVersionUID"",""26"",""long""]"
1b1df3ff-bdaf-4beb-8015-9497e4707a39,java.util.Map,,,true,false,false,
4b006ac8-7abe-4b60-b401-23da24fa9151,sun.misc.Contended,,java.lang.annotation.Annotation,true,false,true,
07c97995-d3cf-4660-9d21-5e861752a15b,sun.net.ApplicationProxy,java.net.Proxy,,false,true,false,
816c92c9-caa2-4a6e-9793-66b5ffced51f,java.net.StandardSocketOptions,,,false,false,false,"[""SO_BROADCAST"",""25"",""java.net.SocketOption""]|[""SO_SNDBUF"",""25"",""java.net.SocketOption""]|[""IP_MULTICAST_IF"",""25"",""java.net.SocketOption""]|[""SO_RCVBUF"",""25"",""java.net.SocketOption""]|[""IP_MULTICAST_LOOP"",""25"",""java.net.SocketOption""]|[""SO_KEEPALIVE"",""25"",""java.net.SocketOption""]|[""SO_LINGER"",""25"",""java.net.SocketOption""]|[""TCP_NODELAY"",""25"",""java.net.SocketOption""]|[""IP_TOS"",""25"",""java.net.SocketOption""]|[""IP_MULTICAST_TTL"",""25"",""java.net.SocketOption""]|[""SO_REUSEADDR"",""25"",""java.net.SocketOption""]"
720d7617-1b3d-4f0a-a171-d97f93582260,java.util.stream.StreamSpliterators$UnorderedSliceSpliterator$OfPrimitive,java.util.stream.StreamSpliterators$UnorderedSliceSpliterator,java.util.Spliterator$OfPrimitive,false,true,true,
53a2cecf-a86e-49d0-99dd-9344ed280aa1,sun.reflect.generics.tree.FormalTypeParameter,,sun.reflect.generics.tree.TypeTree,false,false,true,"[""name"",""18"",""java.lang.String""]|[""bounds"",""18"",""sun.reflect.generics.tree.FieldTypeSignature[]""]"
c862bef2-f452-45c7-8f43-3dc00815868e,java.time.format.DateTimeParseException,java.time.DateTimeException,,false,true,false,"[""errorIndex"",""18"",""int""]|[""parsedString"",""18"",""java.lang.String""]|[""serialVersionUID"",""26"",""long""]"
8966addb-e43f-4dc2-ba9c-c0760b6efbc8,java.util.stream.Stream,,java.util.stream.BaseStream,true,false,true,
1b8e35bb-f847-4d88-9acb-4fedaf239148,sun.security.util.ManifestEntryVerifier$SunProviderHolder,,,false,false,false,"[""instance"",""26"",""java.security.Provider""]"
35229dfe-7287-4806-a66f-7aaa0db6cbdc,java.lang.ClassLoader,,,false,false,false,"[""sclSet"",""10"",""boolean""]|[""$assertionsDisabled"",""4120"",""boolean""]|[""defaultDomain"",""18"",""java.security.ProtectionDomain""]|[""nocerts"",""26"",""java.security.cert.Certificate[]""]|[""nativeLibraries"",""2"",""java.util.Vector""]|[""packageAssertionStatus"",""2"",""java.util.Map""]|[""scl"",""10"",""java.lang.ClassLoader""]|[""parent"",""18"",""java.lang.ClassLoader""]|[""parallelLockMap"",""18"",""java.util.concurrent.ConcurrentHashMap""]|[""sys_paths"",""10"",""java.lang.String[]""]|[""loadedLibraryNames"",""10"",""java.util.Vector""]|[""usr_paths"",""10"",""java.lang.String[]""]|[""nativeLibraryContext"",""10"",""java.util.Stack""]|[""classAssertionStatus"",""0"",""java.util.Map""]|[""packages"",""18"",""java.util.HashMap""]|[""classes"",""18"",""java.util.Vector""]|[""systemNativeLibraries"",""10"",""java.util.Vector""]|[""assertionLock"",""16"",""java.lang.Object""]|[""defaultAssertionStatus"",""2"",""boolean""]|[""package2certs"",""18"",""java.util.Map""]"
67cb15b6-1d5a-4ccc-a780-eb01278393f3,java.nio.file.AccessDeniedException,java.nio.file.FileSystemException,,false,true,false,"[""serialVersionUID"",""26"",""long""]"
18d8f21d-2442-4806-92ca-0bfad894f2f4,java.util.ConcurrentModificationException,java.lang.RuntimeException,,false,true,false,"[""serialVersionUID"",""26"",""long""]"
26d80a23-559b-4b15-9a8e-fcefb47dd844,java.util.Hashtable$1,,,false,false,false,
248a5db8-2fdd-4c0e-9a49-a05a0cdb89fb,java.util.stream.ForEachOps$ForEachOp$OfRef,java.util.stream.ForEachOps$ForEachOp,,false,true,false,"[""consumer"",""16"",""java.util.function.Consumer""]"
eabd30ca-f8e8-4fb9-8f31-5531993d7957,java.io.ObjectInputStream$ValidationList$Callback,,,false,false,false,"[""priority"",""16"",""int""]|[""next"",""0"",""java.io.ObjectInputStream$ValidationList$Callback""]|[""acc"",""16"",""java.security.AccessControlContext""]|[""obj"",""16"",""java.io.ObjectInputValidation""]"
e4c413a0-93cc-4cb8-9c6f-fbeb533f49e3,java.util.concurrent.ConcurrentHashMap$KeySpliterator,java.util.concurrent.ConcurrentHashMap$Traverser,java.util.Spliterator,false,true,true,"[""est"",""0"",""long""]"
61f69e45-cd69-445c-ac8a-4b7504f7c785,sun.reflect.DelegatingMethodAccessorImpl,sun.reflect.MethodAccessorImpl,,false,true,false,"[""delegate"",""2"",""sun.reflect.MethodAccessorImpl""]"
5e19a17b-b0a6-40eb-8030-4d2a1e75073c,java.lang.ProcessImpl,,,false,false,false,"[""$assertionsDisabled"",""4120"",""boolean""]|[""fdAccess"",""26"",""sun.misc.JavaIOFileDescriptorAccess""]"
915165de-c9bf-4a5e-b348-ae1facc8c517,java.util.stream.TerminalOp,,,true,false,false,
497a9b4c-cbeb-488b-80fb-0453868316e5,java.net.DatagramSocket,,java.io.Closeable,false,false,true,"[""connectedPort"",""0"",""int""]|[""closed"",""2"",""boolean""]|[""connectedAddress"",""0"",""java.net.InetAddress""]|[""impl"",""0"",""java.net.DatagramSocketImpl""]|[""ST_CONNECTED_NO_IMPL"",""24"",""int""]|[""oldImpl"",""0"",""boolean""]|[""implClass"",""8"",""java.lang.Class""]|[""explicitFilter"",""2"",""boolean""]|[""ST_NOT_CONNECTED"",""24"",""int""]|[""created"",""2"",""boolean""]|[""factory"",""8"",""java.net.DatagramSocketImplFactory""]|[""closeLock"",""2"",""java.lang.Object""]|[""connectState"",""0"",""int""]|[""bound"",""2"",""boolean""]|[""ST_CONNECTED"",""24"",""int""]|[""bytesLeftToFilter"",""2"",""int""]"
c825c356-c105-468e-bd35-4327715d5549,sun.nio.ch.Util,,,false,false,false,"[""pageSize"",""10"",""int""]|[""MAX_CACHED_BUFFER_SIZE"",""26"",""long""]|[""bufferCache"",""10"",""java.lang.ThreadLocal""]|[""$assertionsDisabled"",""4120"",""boolean""]|[""directByteBufferRConstructor"",""74"",""java.lang.reflect.Constructor""]|[""unsafe"",""10"",""sun.misc.Unsafe""]|[""TEMP_BUF_POOL_SIZE"",""26"",""int""]|[""directByteBufferConstructor"",""74"",""java.lang.reflect.Constructor""]|[""bugLevel"",""74"",""java.lang.String""]"
47eb9e28-0ae5-4c9b-8e1a-1f47f5a9ddb2,javax.security.auth.SubjectDomainCombiner$WeakKeyValueMap,java.util.WeakHashMap,,false,true,false,
a7ab28fd-0501-4f92-8fa8-44503ad84085,sun.security.x509.AVAKeyword,,,false,false,false,"[""rfc1779Compliant"",""2"",""boolean""]|[""keyword"",""2"",""java.lang.String""]|[""keywordMap"",""26"",""java.util.Map""]|[""rfc2253Compliant"",""2"",""boolean""]|[""oidMap"",""26"",""java.util.Map""]|[""oid"",""2"",""sun.security.util.ObjectIdentifier""]"
